GSM1082651|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM31M|N/A|Disease
GSM1082652|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM32M|N/A|Disease
GSM1082653|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM33M|N/A|Disease
GSM1082654|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM34M|N/A|Disease
GSM1082655|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM35M|N/A|Disease
GSM1082656|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM36M|N/A|Disease
GSM1082657|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM37M|N/A|Disease
GSM1082658|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM38|N/A|Disease
GSM1082659|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM39M|N/A|Disease
GSM1082660|N/A|N/A|N/A|N/A|N/A|N/A|Cells|NUM|in_vitro|N/A|NUM|N/A|N/A
GSM1082661|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM40M|N/A|Disease
GSM1082662|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM41M|N/A|Disease
GSM1082663|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM42|N/A|Disease
GSM1082664|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM44M|N/A|Disease
GSM1082665|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM45M|N/A|Disease
GSM1082666|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM46M|N/A|Disease
GSM1082667|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM47|N/A|Disease
GSM1082668|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM48|N/A|Disease
GSM1082669|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM50|N/A|Disease
GSM1082670|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM101M|N/A|Disease
GSM1082671|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM102M|N/A|Disease
GSM1082672|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM103|N/A|Disease
GSM1082673|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM104M|N/A|Disease
GSM1082674|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM105D|N/A|Disease
GSM1082675|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM106M|N/A|Disease
GSM1082676|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM108M|N/A|Disease
GSM1082677|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM109|N/A|Disease
GSM1082678|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM110M|N/A|Disease
GSM1082679|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM111|N/A|Disease
GSM1082680|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM112|N/A|Disease
GSM1082681|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM113M|N/A|Disease
GSM1082682|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM114|N/A|Disease
GSM1082683|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM115|N/A|Disease
GSM1082684|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM120M|N/A|Disease
GSM1082685|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM121|N/A|Disease
GSM1082686|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM122M|N/A|Disease
GSM1082687|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM123M|N/A|Disease
GSM1082688|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM125M|N/A|Disease
