GSM1040330|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040331|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040332|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040333|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040334|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040335|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040336|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040337|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040338|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040339|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040340|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040341|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040342|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040343|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Retrovirus|Genetic
GSM1040344|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040345|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040346|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040347|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040348|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040349|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040350|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040351|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040352|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040353|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040354|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040355|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040356|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040357|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Episomal plasmid|Genetic
GSM1040358|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040359|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040360|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040361|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040362|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040363|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040364|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040365|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040366|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM1040367|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1040368|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1040369|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Human dermal fibroblast|in_vivo|N/A|N/A|N/A|N/A
GSM1040370|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Dental pulp|in_vivo|N/A|N/A|N/A|N/A
GSM1040371|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Cord blood|in_vivo|N/A|N/A|N/A|N/A
GSM1040372|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Cord blood|in_vivo|N/A|N/A|N/A|N/A
GSM1040373|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Peripheral blood mononuclear|in_vivo|N/A|N/A|N/A|N/A
GSM1040374|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Peripheral blood mononuclear|in_vivo|N/A|N/A|N/A|N/A
GSM1040375|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Human hepatocellular carcinoma|in_vitro|N/A|N/A|N/A|Disease
GSM1040376|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Human breast adenocarcinoma|in_vitro|N/A|N/A|N/A|Disease
GSM1040377|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Human acute T cell leukemia|in_vitro|N/A|N/A|N/A|Disease
