GSM1633613|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|MOLT_4|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633614|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|A498|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633615|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR_3|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633616|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|CAKI_1|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633617|N/A|N/A|N/A|N/A|N/A|N/A|Skin|SK_MEL_28|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633618|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR_4|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633619|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI_H322M|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633620|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT_15|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633621|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA_MB_231|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633622|N/A|N/A|N/A|N/A|N/A|N/A|Skin|MDA_MB_435|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633623|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|TK_10|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633624|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|IGROV1|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633625|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO205|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633626|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SNB_19|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633627|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI_H522|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633628|N/A|N/A|N/A|N/A|N/A|N/A|Skin|SK_MEL_2|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633629|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|RPMI_8226|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633630|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF7|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633631|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T47D|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633632|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|UO_31|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633633|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR_8|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633634|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|SN12C|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633635|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|ACHN|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633636|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HOP_62|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633637|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SF_295|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633638|N/A|N/A|N/A|N/A|N/A|N/A|Prostate|DU_145|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633639|N/A|N/A|N/A|N/A|N/A|N/A|Skin|LOXIMVI|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633640|N/A|N/A|N/A|N/A|N/A|N/A|Colon|KM12|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633641|N/A|N/A|N/A|N/A|N/A|N/A|Skin|SK_MEL_5|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633642|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT_549|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633643|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SF_539|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633644|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HOP_92|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633645|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI_H226|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633646|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|786_0|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633647|N/A|N/A|N/A|N/A|N/A|N/A|Lung|A549|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633648|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SNB_75|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633649|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA_MB_468|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633650|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SF_268|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633651|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|RXF393|in_vitro|N/A|N/A|cisplatin|Disease
GSM1633652|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI_H460|in_vitro|N/A|N/A|cisplatin|Disease
