GSM4288108|19108|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288109|19108|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288110|19108|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288111|19128|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288112|19128|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288113|19128|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288114|19128|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288115|19160|Black|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288116|19160|Black|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288117|19160|Black|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288118|19160|Black|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288119|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288120|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288121|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288122|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288123|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288124|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288125|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288126|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288127|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288128|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288129|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288130|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288131|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288132|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288133|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288134|18511|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288135|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288136|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288137|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288138|18852|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
GSM4288139|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|ctrl|normoxia|N/A|None
GSM4288140|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|hypoxia|N/A|Environmental
GSM4288141|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation1|N/A|Environmental
GSM4288142|18855|Black|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell-derived cardiomyocytes|in_vitro|case|re-oxygenation2|N/A|Environmental
