GSM4466813|N/A|N/A|N/A|26|N/A|Healthy|Brain|N/A|in_vivo|ctrl|Normal adult cerebellum|N/A|None
GSM4466814|N/A|N/A|N/A|32|N/A|Healthy|Brain|N/A|in_vivo|ctrl|Normal adult cerebellum|N/A|None
GSM4466815|N/A|N/A|N/A|1|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466816|N/A|N/A|N/A|4|F|N/A|N/A|N/A|N/A|N/A|UNKNOWN|N/A|N/A
GSM4466817|N/A|N/A|N/A|13|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466818|N/A|N/A|N/A|3|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466819|N/A|N/A|N/A|2|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466820|N/A|N/A|N/A|9|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466821|N/A|N/A|N/A|8|M|Medulloblastoma|Brain|N/A|in_vivo|case|SHH MB|N/A|Disease
GSM4466822|N/A|N/A|N/A|0.58|F|Medulloblastoma|Brain|N/A|in_vivo|case|SHH MB|N/A|Disease
GSM4466823|N/A|N/A|N/A|3|F|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466824|N/A|N/A|N/A|6|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466825|N/A|N/A|N/A|6|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466826|N/A|N/A|N/A|6|F|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466827|N/A|N/A|N/A|7|M|Medulloblastoma|Brain|N/A|in_vivo|case|SHH MB|N/A|Disease
GSM4466828|N/A|N/A|N/A|5|M|Medulloblastoma|Brain|N/A|in_vivo|case|WNT MB|N/A|Disease
GSM4466829|N/A|N/A|N/A|7|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466830|N/A|N/A|N/A|7|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466831|N/A|N/A|N/A|15|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466832|N/A|N/A|N/A|6|F|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466833|N/A|N/A|N/A|4|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466834|N/A|N/A|N/A|11|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466835|N/A|N/A|N/A|3|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466836|N/A|N/A|N/A|8|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466837|N/A|N/A|N/A|0.42|F|Medulloblastoma|Brain|N/A|in_vivo|case|SHH MB|N/A|Disease
GSM4466838|N/A|N/A|N/A|3|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp3 MB|N/A|Disease
GSM4466839|N/A|N/A|N/A|17|F|N/A|N/A|N/A|N/A|N/A|UNKNOWN|N/A|N/A
GSM4466840|N/A|N/A|N/A|2|F|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466841|N/A|N/A|N/A|5|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466842|N/A|N/A|N/A|14|F|Medulloblastoma|Brain|N/A|in_vivo|case|SHH MB|N/A|Disease
GSM4466843|N/A|N/A|N/A|6|F|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
GSM4466844|N/A|N/A|N/A|1|M|Medulloblastoma|Brain|N/A|in_vivo|case|SHH MB|N/A|Disease
GSM4466845|N/A|N/A|N/A|12|M|Medulloblastoma|Brain|N/A|in_vivo|case|Grp4 MB|N/A|Disease
