GSM3319415|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319416|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319417|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319418|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319419|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319420|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319421|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319422|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319423|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319424|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319425|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319426|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319427|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319428|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319429|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319430|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319431|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319432|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319433|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319434|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319435|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319436|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319437|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319438|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319439|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319440|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319441|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319442|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319443|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319444|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319445|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319446|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319447|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319448|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319449|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319450|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319451|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319452|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319453|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319454|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319455|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319456|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319457|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319458|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319459|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319460|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319461|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319462|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319463|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319464|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319465|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319466|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319467|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319468|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319469|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319470|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319471|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319472|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319473|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319474|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319475|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319476|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319477|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319478|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319479|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319480|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319481|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319482|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319483|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319484|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319485|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319486|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319487|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319488|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319489|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319490|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319491|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319492|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319493|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319494|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319495|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319496|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319497|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319498|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319499|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319500|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319501|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319502|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319503|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
