GSM1194248|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|CAKI-1|in_vitro|N/A|N/A|N/A|N/A
GSM1194249|N/A|N/A|N/A|N/A|N/A|N/A|Skin|SK-MEL-28|in_vitro|N/A|N/A|N/A|N/A
GSM1194250|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR-4|in_vitro|N/A|N/A|N/A|N/A
GSM1194251|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI-H322M|in_vitro|N/A|N/A|N/A|N/A
GSM1194252|N/A|N/A|N/A|N/A|N/A|N/A|Colon|HCT-15|in_vitro|N/A|N/A|N/A|N/A
GSM1194253|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA-MB-231|in_vitro|N/A|N/A|N/A|N/A
GSM1194254|N/A|N/A|N/A|N/A|N/A|N/A|Skin|MDA-MB-435|in_vitro|N/A|N/A|N/A|N/A
GSM1194255|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|TK10|in_vitro|N/A|N/A|N/A|N/A
GSM1194256|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|IGR-OV1|in_vitro|N/A|N/A|N/A|N/A
GSM1194257|N/A|N/A|N/A|N/A|N/A|N/A|Colon|COLO-205|in_vitro|N/A|N/A|N/A|N/A
GSM1194258|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SNB-19|in_vitro|N/A|N/A|N/A|N/A
GSM1194259|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI-H522|in_vitro|N/A|N/A|N/A|N/A
GSM1194260|N/A|N/A|N/A|N/A|N/A|N/A|Skin|SK-MEL-2|in_vitro|N/A|N/A|N/A|N/A
GSM1194261|N/A|N/A|N/A|N/A|N/A|N/A|Other|RPMI-8226|in_vitro|N/A|N/A|N/A|N/A
GSM1194262|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF7|in_vitro|N/A|N/A|N/A|N/A
GSM1194263|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T47D|in_vitro|N/A|N/A|N/A|N/A
GSM1194264|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|U031|in_vitro|N/A|N/A|N/A|N/A
GSM1194265|N/A|N/A|N/A|N/A|N/A|N/A|Ovary|OVCAR-8|in_vitro|N/A|N/A|N/A|N/A
GSM1194266|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|SN12C|in_vitro|N/A|N/A|N/A|N/A
GSM1194267|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|ACHN|in_vitro|N/A|N/A|N/A|N/A
GSM1194268|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HOP-62|in_vitro|N/A|N/A|N/A|N/A
GSM1194269|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SF-295|in_vitro|N/A|N/A|N/A|N/A
GSM1194270|N/A|N/A|N/A|N/A|N/A|N/A|Prostate|DU-145|in_vitro|N/A|N/A|N/A|N/A
GSM1194271|N/A|N/A|N/A|N/A|N/A|N/A|Skin|LOX_IMVI|in_vitro|N/A|N/A|N/A|N/A
GSM1194272|N/A|N/A|N/A|N/A|N/A|N/A|Colon|KM12|in_vitro|N/A|N/A|N/A|N/A
GSM1194273|N/A|N/A|N/A|N/A|N/A|N/A|Skin|SK-MEL-5|in_vitro|N/A|N/A|N/A|N/A
GSM1194274|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT-549|in_vitro|N/A|N/A|N/A|N/A
GSM1194275|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SF-539|in_vitro|N/A|N/A|N/A|N/A
GSM1194276|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HOP-92|in_vitro|N/A|N/A|N/A|N/A
GSM1194277|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI-H226|in_vitro|N/A|N/A|N/A|N/A
GSM1194278|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|786-O|in_vitro|N/A|N/A|N/A|N/A
GSM1194279|N/A|N/A|N/A|N/A|N/A|N/A|Lung|A549_ATCC|in_vitro|N/A|N/A|N/A|N/A
GSM1194280|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SNB-75|in_vitro|N/A|N/A|N/A|N/A
GSM1194281|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA-MB-468|in_vitro|N/A|N/A|N/A|N/A
GSM1194282|N/A|N/A|N/A|N/A|N/A|N/A|Brain|SF-268|in_vitro|N/A|N/A|N/A|N/A
GSM1194283|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|RXF393|in_vitro|N/A|N/A|N/A|N/A
GSM1194284|N/A|N/A|N/A|N/A|N/A|N/A|Lung|NCI-H460|in_vitro|N/A|N/A|N/A|N/A
