GSM2891991|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 56Fe 53 days|Environmental
GSM2891992|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2891993|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2891994|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2891995|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 2 days|Environmental
GSM2891996|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 2 days|Environmental
GSM2891997|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 2 days|Environmental
GSM2891998|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2891999|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892000|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 13 days|Environmental
GSM2892001|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 13 days|Environmental
GSM2892002|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 13 days|Environmental
GSM2892003|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892004|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892005|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 21 days|Environmental
GSM2892006|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 21 days|Environmental
GSM2892007|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 21 days|Environmental
GSM2892008|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892009|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892010|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892011|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 62 days|Environmental
GSM2892012|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 62 days|Environmental
GSM2892013|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy X-ray 62 days|Environmental
GSM2892014|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892015|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892016|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892017|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 2 days|Environmental
GSM2892018|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 2 days|Environmental
GSM2892019|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 2 days|Environmental
GSM2892020|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 2 days|Environmental
GSM2892021|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 2 days|Environmental
GSM2892022|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 2 days|Environmental
GSM2892023|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892024|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892025|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892026|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 13 days|Environmental
GSM2892027|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 13 days|Environmental
GSM2892028|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 13 days|Environmental
GSM2892029|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 13 days|Environmental
GSM2892030|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 13 days|Environmental
GSM2892031|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 13 days|Environmental
GSM2892032|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892033|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892034|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892035|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 21 days|Environmental
GSM2892036|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 21 days|Environmental
GSM2892037|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 21 days|Environmental
GSM2892038|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 21 days|Environmental
GSM2892039|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 21 days|Environmental
GSM2892040|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 21 days|Environmental
GSM2892041|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892042|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892043|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|ctrl|N/A|N/A|Environmental
GSM2892044|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 62 days|Environmental
GSM2892045|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 62 days|Environmental
GSM2892046|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|0.3 Gy 28Si 62 days|Environmental
GSM2892047|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 62 days|Environmental
GSM2892048|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 62 days|Environmental
GSM2892049|N/A|N/A|N/A|N/A|N/A|N/A|Lung|HBEC-3KT|in_vitro|case|N/A|1 Gy 28Si 62 days|Environmental
