GSM3084201|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 1-300E6|N/A|Genetic
GSM3084202|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 1-300A4|N/A|Genetic
GSM3090262|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2203|N/A|Genetic
GSM3090263|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C3|N/A|None
GSM3090264|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-21|N/A|Genetic
GSM3090265|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C25|N/A|None
GSM3090266|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2310|N/A|Genetic
GSM3090267|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2113|N/A|Genetic
GSM3090268|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C1|N/A|None
GSM3090269|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|starting culture 2-rep1|N/A|None
GSM3090270|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C48|N/A|None
GSM3090271|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2237|N/A|Genetic
GSM3090272|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C104|N/A|None
GSM3090273|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2309|N/A|Genetic
GSM3090274|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2302|N/A|Genetic
GSM3090275|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C9|N/A|None
GSM3090276|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2300|N/A|Genetic
GSM3090277|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C102|N/A|None
GSM3090278|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2106|N/A|Genetic
GSM3090279|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C103|N/A|None
GSM3090280|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2337|N/A|Genetic
GSM3090281|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-29|N/A|Genetic
GSM3090282|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C2|N/A|None
GSM3090283|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2W|N/A|Genetic
GSM3090284|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C4|N/A|None
GSM3090285|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2L|N/A|Genetic
GSM3090286|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C26|N/A|None
GSM3090287|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2205|N/A|Genetic
GSM3090288|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|starting culture 2-rep2|N/A|None
GSM3090289|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-210|N/A|Genetic
GSM3090290|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C14|N/A|None
GSM3090291|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2200|N/A|Genetic
GSM3090292|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2301|N/A|Genetic
GSM3090293|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C20|N/A|None
GSM3090294|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2A|N/A|Genetic
GSM3090295|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C52|N/A|None
GSM3090296|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2M|N/A|Genetic
GSM3090297|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C6|N/A|None
GSM3090298|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-244|N/A|Genetic
GSM3090299|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C42|N/A|None
GSM3090300|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2103n|N/A|Genetic
GSM3090301|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C101|N/A|None
GSM3090302|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2103a|N/A|Genetic
GSM3090303|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2114|N/A|Genetic
GSM3090304|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C100|N/A|None
GSM3090305|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2308|N/A|Genetic
GSM3090306|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C13|N/A|None
GSM3090307|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-2B|N/A|Genetic
GSM3090308|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|irradiated clone 2-217|N/A|Genetic
GSM3090309|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|control clone 2-C121|N/A|None
