GSM1178925|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1178926|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1178927|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1178928|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179153|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Human mammary fibroblast cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179154|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Human mammary fibroblast cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179155|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Human mammary fibroblast cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179156|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Pre-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179157|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Pre-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179158|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Pre-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179159|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Post-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179160|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Post-Selection human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179161|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Post-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179162|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Immortal human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179163|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179164|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179165|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179166|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179167|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Human mammary fibroblast cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179168|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Human mammary fibroblast cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179169|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Human mammary fibroblast cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179170|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Pre-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179171|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Pre-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179172|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Pre-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179173|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Post-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179174|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Post-Selection human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179175|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Post-Stasis human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179176|N/A|N/A|N/A|N/A|N/A|N/A|Breast|Immortal human mammary epithelial cells|in_vitro|N/A|N/A|N/A|N/A
GSM1179177|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179178|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179179|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
GSM1179180|N/A|N/A|N/A|N/A|N/A|N/A|Breast|breast carcinoma cell line|in_vitro|N/A|N/A|N/A|N/A
