GSM2941766|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941225|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940980|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941261|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941054|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940781|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940757|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941383|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941271|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941117|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941128|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940744|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940995|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941726|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941469|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940815|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941146|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941359|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940772|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940931|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941748|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941028|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941337|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940994|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941619|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941555|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941404|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941376|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940837|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940898|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941300|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940739|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940845|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941732|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941558|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941413|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941591|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941218|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941614|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940984|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941064|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941247|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941742|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM2941553|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941712|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940732|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941828|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941560|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941433|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940930|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941223|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941396|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940754|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940959|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941771|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941238|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941211|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941160|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940819|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941781|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941347|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941202|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941521|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941589|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941801|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941464|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941427|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940893|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940751|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940868|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941494|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941822|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941006|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940809|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941345|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941440|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941133|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941122|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941587|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941219|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940958|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940790|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941662|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941489|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940861|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940910|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941817|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940990|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941722|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940762|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941245|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941479|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941305|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940872|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941724|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941778|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941204|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940725|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940786|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940817|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941256|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941772|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941667|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941162|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940785|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941476|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940947|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940743|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941545|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941505|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941362|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940735|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940788|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941077|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941417|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM2941394|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941534|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941053|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941691|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941341|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940907|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941682|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940728|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941222|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941068|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941163|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941516|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941734|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941648|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941823|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940862|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941022|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941643|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941360|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941729|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941323|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941057|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941728|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941081|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940783|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941700|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941751|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940956|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941623|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940841|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941717|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941757|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941017|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941506|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941152|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941338|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940927|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940787|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941114|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941773|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941101|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940784|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941666|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941314|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941047|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941531|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941216|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941286|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM2941372|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941082|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941384|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941510|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941276|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941043|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941598|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940777|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941624|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941283|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941642|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941159|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941434|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940853|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941493|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940749|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940913|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941329|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941650|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940734|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940946|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941790|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941525|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941070|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940782|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM2940741|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941409|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941235|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940896|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941303|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940738|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941290|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2940814|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941048|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941405|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941789|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941738|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941586|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941640|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941460|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941382|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941151|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941331|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941740|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941593|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941463|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941029|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941116|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM2941193|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|Disease
