GSM2256781|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256782|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256783|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256784|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256785|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256786|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256787|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2256788|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256789|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256790|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256791|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256792|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256793|N/A|N/A|F|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2256794|N/A|N/A|M|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
