GSM1551139|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551140|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551141|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551142|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551143|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551144|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551145|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551146|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551147|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551148|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551149|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551150|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551151|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551152|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551153|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551154|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551155|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551156|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|Whole Blood|in_vivo|N/A|N/A|Folic Acid|Disease
GSM1551157|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551158|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551159|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551160|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551161|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551162|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551163|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
GSM1551164|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|CD16+|in_vitro|N/A|N/A|Folic Acid|Disease
