GSM3374986|N/A|N/A|N/A|N/A|N/A|Chondroblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374987|N/A|N/A|N/A|N/A|N/A|Chondroblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374988|N/A|N/A|N/A|N/A|N/A|Chondroblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374989|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374990|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374991|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374992|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374993|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374994|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374995|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374996|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374997|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374998|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3374999|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375000|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375001|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375002|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375003|N/A|N/A|N/A|N/A|N/A|Chondromyxoid Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375004|N/A|N/A|N/A|N/A|N/A|Chondrosarcoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375005|N/A|N/A|N/A|N/A|N/A|Chondrosarcoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375006|N/A|N/A|N/A|N/A|N/A|Chondrosarcoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375007|N/A|N/A|N/A|N/A|N/A|Chondrosarcoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375008|N/A|N/A|N/A|N/A|N/A|Chondrosarcoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375009|N/A|N/A|N/A|N/A|N/A|Chordoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375010|N/A|N/A|N/A|N/A|N/A|Chordoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375011|N/A|N/A|N/A|N/A|N/A|Chordoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375012|N/A|N/A|N/A|N/A|N/A|Chordoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375013|N/A|N/A|N/A|N/A|N/A|Chordoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375014|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375015|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375016|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375017|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375018|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375019|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375020|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375021|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375022|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375023|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375024|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375025|N/A|N/A|N/A|N/A|N/A|Nonossifying Fibroma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375026|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375027|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375028|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375029|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375030|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375031|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375032|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375033|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375034|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375035|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375036|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
GSM3375037|N/A|N/A|N/A|N/A|N/A|Osteoblastoma|N/A|N/A|N/A|N/A|N/A|N/A|Disease
