GSM3396399|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396400|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396401|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396402|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396403|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396404|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396405|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396406|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396407|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396408|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396409|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396410|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396411|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396412|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396413|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396414|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396415|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396416|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396417|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396418|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396419|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396420|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396421|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396422|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396423|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396424|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|case|Yucheng cohort|N/A|Environmental
GSM3396425|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396426|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396427|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396428|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396429|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396430|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396431|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396432|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396433|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396434|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396435|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
GSM3396436|N/A|Asian|M|N/A|N/A|Healthy|Whole Blood|peripheral blood mononuclear cells|in_vivo|ctrl|Yucheng' neighborhood referents|N/A|Environmental
