GSM1015107|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015108|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015109|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015110|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015111|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015112|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015113|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015114|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015115|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015116|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015117|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015118|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015119|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015120|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015121|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015122|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015123|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015124|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015125|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015126|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015127|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015128|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015129|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015130|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015131|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015132|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015133|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015134|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015135|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015136|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015137|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|1% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015138|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015139|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015140|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|8% oxygen conditions, 100 nm vitamin D|Environmental
GSM1015141|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 0 nm vitamin D|Environmental
GSM1015142|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 10 nm vitamin D|Environmental
GSM1015143|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|20% oxygen conditions, 100 nm vitamin D|Environmental
