GSM1941333|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941334|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941335|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941336|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941337|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941338|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941339|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941340|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941341|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941342|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941343|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941344|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941345|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941346|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941347|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941348|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941349|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941350|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941351|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941352|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941353|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941354|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941355|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941356|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941357|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941358|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941359|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941360|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
GSM1941361|N/A|N/A|N/A|N/A|N/A|recurrent early stage HCC|Liver|N/A|N/A|N/A|N/A|N/A|Disease
