GSM3014674|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3014675|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3014676|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014677|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014678|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014679|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014680|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014681|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014682|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014683|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014684|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014685|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014686|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014687|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014688|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014689|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014690|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014691|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014692|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014693|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014694|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014695|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014696|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014697|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014698|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014699|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014700|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014701|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014702|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014703|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014704|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014705|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014706|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014707|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014708|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014709|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014710|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014711|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014712|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014713|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM3014714|N/A|N/A|N/A|N/A|N/A|Wilms tumor|N/A|N/A|in_vitro|N/A|N/A|N/A|Disease
