GSM1122393|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122351|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122341|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122387|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122469|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122374|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122477|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122373|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122483|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122442|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122497|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122470|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122485|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122496|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122347|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122459|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122401|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122404|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122468|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122456|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122398|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122332|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122464|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122452|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122367|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122499|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122476|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122352|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122502|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122463|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122466|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122414|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122417|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122494|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122412|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122407|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122372|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122358|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122391|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122437|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122368|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122339|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122392|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122460|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122457|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122409|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122420|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122429|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122378|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122474|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122435|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122408|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122362|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122364|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122388|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122335|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122418|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122338|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122376|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122443|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122344|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122433|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122333|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122396|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122473|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122458|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122419|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122425|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122492|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122365|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122508|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122423|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122330|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122415|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122329|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122410|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122382|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122490|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122472|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122380|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122431|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122403|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122402|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122360|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122421|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122334|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122350|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122375|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122455|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122505|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122370|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122471|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122500|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122444|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122479|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122424|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122439|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122441|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122451|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122507|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122422|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122432|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122416|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122489|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122467|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122453|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122379|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122427|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122480|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122501|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122484|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122400|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122395|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122504|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122491|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122428|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122366|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122438|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122486|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122454|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122361|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122394|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122434|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122386|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122343|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122354|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122498|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122446|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122340|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122447|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122345|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122413|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122426|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122430|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122487|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122440|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122356|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122465|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122411|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122359|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122336|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122357|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122383|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122397|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122488|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122495|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122384|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122481|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122377|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122493|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122353|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
GSM1122331|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|ctrl|N/A|control|None
GSM1122462|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122348|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH|Genetic
GSM1122346|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|SHH+EGF|Small Molecule
GSM1122337|N/A|N/A|N/A|N/A|N/A|N/A|Cells|Daoy|in_vitro|N/A|N/A|EGF|Small Molecule
